"","AFG","ALB","ANT","ARB","ARE","ARG","ARM","ATG","AUS","AUT","AZE","BDI","BEL","BEN","BFA","BGD","BGR","BHR","BHS","BIH","BLR","BLZ","BMU","BOL","BRA","BRB","BRN","BTN","BWA","CAF","CAN","CHE","CHL","CHN","CIV","CMR","COD","COG","COK","COL","COM","CPV","CRI","CUB","CYP","CZE","DEU","DJI","DMA","DNK","DOM","DZA","ECU","EGY","ERI","ESP","EST","ETH","FIN","FJI","FRA","FRO","GAB","GBR","GEO","GHA","GIN","GMB","GNB","GNQ","GRC","GRD","GRL","GTM","GUY","HKG","HND","HRV","HTI","HUN","IDN","IND","IRL","IRN","IRQ","ISL","ISR","ITA","JAM","JOR","JPN","KAZ","KEN","KGZ","KHM","KIR","KNA","KOR","KWT","LAO","LBN","LBR","LBY","LCA","LKA","LSO","LTU","LUX","LVA","MAC","MAR","MDA","MDG","MDV","MEX","MKD","MLI","MLT","MMR","MNE","MNG","MOZ","MRT","MUS","MWI","MYS","NAM","NCL","NER","NGA","NIC","NLD","NOR","NPL","NZL","OMN","PAK","PAN","PER","PHL","PNG","POL","PRK","PRT","PRY","PSE","PYF","QAT","ROU","RUS","RWA","SAU","SDN","SEN","SGP","SLB","SLE","SLV","SOM","SRB","SSD","STP","SUR","SVK","SVN","SWE","SWZ","SYC","SYR","TCD","TGO","THA","TJK","TKM","TLS","TON","TTO","TUN","TUR","TUV","TWN","TZA","UGA","UKR","URY","USA","UZB","VCT","VEN","VNM","VUT","YEM","ZAF","ZMB","ZWE"
"Romania",0,145960000,0,0,16235450000,0,0,0,5445000,205100873333.333,22546666.6666667,0,437667706666.667,0,0,45865853333.3333,152108968333.333,60500000,0,477820000,2083786666.66667,0,0,0,0,0,0,0,0,0,47796761666.6667,47077440000,24920000,0,0,0,0,3562420000,0,0,0,0,0,0,259943705000,27237666666.6667,94031220000,0,0,3372950000,0,104815300000,0,955285060000,0,2547955845000,0,0,0,0,281903395000,0,0,483268401666.667,0,1.78e+10,0,0,0,0,379502278333.333,0,0,0,0,0,0,2406596666.66667,0,122979743333.333,0,0,362171405000,346198133333.333,247169613333.333,0,174878473333.333,1318927578333.33,0,12359133333.3333,3559406666.66667,98493333.3333333,0,13053333.3333333,0,0,0,368982726666.667,2486666.66666667,0,504407130000,0,229916666666.667,0,40935253333.3333,0,33226666.6666667,7120000,0,0,53400000,7177585000,13053333.3333333,0,0,202990000,0,60067880000,1154626666.66667,0,0,8.366e+09,0,0,0,1529613333.33333,0,0,0,0,0,965512951666.667,348880000,0,64881593333.3333,1415693333.33333,16613333.3333333,0,0,0,0,6982413333.33333,0,530611473333.333,0,0,0,0,0,32613160000,0,0,0,6050000,0,0,0,0,0,11338275000,0,0,0,22463183333.3333,1551741666.66667,4840000,0,0,238350306666.667,0,0,0,0,0,0,0,4840000,133973503333.333,1055905053333.33,0,7402426666.66667,0,0,37934581666.6667,0,250682393333.333,73573333.3333333,0,0,174368800000,0,0,41040866666.6667,0,11866666666.6667
"Russian Federation",297613333.333333,7272871666.66667,0,0,10234523333.3333,0,81416803333.3333,0,0,30260000,430624760000,0,0,0,0,62531400000,0,0,0,0,60101740000,0,0,0,0,0,0,0,0,0,8152141666.66667,9536053333.33333,0,179347140000,0,0,3511346666.66667,0,0,0,0,0,0,0,119276613333.333,0,179299390000,0,0,204723733333.333,13053333333.3333,132727480000,0,1851200000,0,217644160000,10375180000,0,2511580000,0,342388333.333333,0,0,188122266666.667,284080741666.667,29942566666.6667,0,0,0,0,463941725000,0,0,0,0,0,0,0,0,122226666.666667,0,0,99290773333.3333,1565854113333.33,31209333333.3333,5906040000,978291666.666667,439245271666.667,0,15071260000,243155120000,13336136666.6667,4.3966e+10,1400723333.33333,0,0,0,3240861426666.67,0,0,707162240000,0,228981573333.333,0,3500666666.66667,0,40837873333.3333,0,220989081666.667,0,0,125013333.333333,0,0,10680000,0,0,0,0,0,14839320000,0,0,0,2373333333.33333,1623613333.33333,29666666.6666667,0,0,14241186666.6667,0,860626440000,60175866666.6667,0,0,0,0,0,0,0,0,0,882880000,0,0,0,0,83066666.6666667,40309286666.6667,0,0,0,23733333333.3333,23750540000,0,0,0,0,0,48653333.3333333,0,0,0,0,10918520000,26194480000,0,0,276585893333.333,0,0,0,644663333.333333,279263333.333333,0,0,0,18854970000,3402315936666.67,0,0,0,0,1863933333.33333,0,179326666.666667,107356913333.333,0,0,957682560000,0,0,0,0,23490660000
"Rwanda",0,0,0,0,0,0,59333333.3333333,0,0,0,0,13210683333.3333,7260000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2420000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2613333.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151893333.333333,0,0,0,0,0,0,0,0,0,0,0,0
"Saudi Arabia",0,0,0,0,6205406666.66667,0,0,0,183903333.333333,0,0,0,0,0,0,0,0,12162463333.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30853333.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11326986666.6667,0,0,0,0,107916183333.333,0,0,0,2946666.66666667,0,0,0,0,45028291666.6667,0,38570393333.3333,0,0,0,150280000,0,0,0,0,0,0,0,0,0,0,0,54450000,0,0,0,0,0,23573333.3333333,0,0,0,0,0,0,0,0,0,0,0,0,1685523333.33333,2057585000,0,0,0,0,0,0,0,0,0,0,4477603333.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189270000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65266666.6666667,0,0,0,0,0,0,0,0,11998826666.6667,0,0,0
"Sudan",0,0,0,0,460426666.666667,0,0,0,1243333.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746666.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22546666.6666667,0,0,0,0,0,0,0,0,81880000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81880000,0,0,0,0,0,0,0,0,0,0,0,1714780000,0,0,0,1698120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67640000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Senegal",0,0,0,0,0,0,0,0,0,0,0,0,708773333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10618333.3333333,0,0,0,0,190603333.333333,0,0,8986506666.66667,0,0,0,51620000,3560000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9680000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50820000,0,0,0,0,0,264033333.333333,0,0,0,0,0,0,0,0,0,8400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3560000,0,0,0,0,0,0,0,0,0
"Singapore",0,0,0,0,288773333.333333,0,0,0,996756666.666667,2373333.33333333,1160986666.66667,0,0,0,0,39525000,0,1373146666.66667,0,0,0,0,0,0,0,0,505025000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138650000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312346666.666667,3741753333.33333,0,0,0,0,7230361666.66667,5708333.33333333,0,1509823293333.33,0,0,0,0,0,0,0,0,0,0,302376666.666667,0,0,9855373333.33333,1551420000,0,0,0,0,0,589811666.666667,0,0,0,0,32413333.3333333,0,0,0,1022301666.66667,0,0,0,0,1140660000,0,0,0,0,119076666.666667,46873333333.3333,89354213333.3333,0,3025000,0,0,0,0,0,0,0,781560000,0,0,0,4562033333.33333,175746666.666667,0,0,0,0,0,0,97240000,0,0,0,489146666.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14910000,0,0,0,0,0,0,4133333.33333333,0,0,0,0,0,409586666.666667,878106666.666667,0,0,0,0,0,0,0,529033333.333333,43246666.6666667,0,10890000,0,0
"Solomon Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sierra Leone",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186666.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"El Salvador",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49610000,0,0,0,0,0,0,0,0,15125000,0,0,7117618333.33333,0,0,0,0,0,0,0,0,0,0,0,0,1210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45839051666.6667,0,0,124993341666.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24755085000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180278333.333333,0,0,0,0,0,0,0,0,0
"Somalia",0,0,0,0,5893333.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7260000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Serbia",0,195942848333.333,0,0,90186666.6666667,0,0,0,15125000,91311155000,144773333.333333,0,0,0,0,0,267335203333.333,0,0,783338010000,524506666.666667,0,0,0,0,0,0,0,0,0,939913333.333333,909278333.333333,0,0,0,0,0,1186666.66666667,0,0,0,0,0,0,36262520000,215096666.666667,10930388333.3333,0,0,0,0,59730866666.6667,0,72339200000,0,327625613333.333,0,0,0,0,1269733333.33333,0,0,23175600000,165540000,0,0,0,0,0,65451810000,0,0,0,0,0,0,41149616666.6667,0,37508160000,0,0,0,122460440000,59333333.3333333,0,21628333.3333333,354471473333.333,0,0,0,51026666.6666667,0,0,0,0,0,892146680000,0,0,54276353333.3333,0,0,0,0,0,0,0,0,0,589180000,113920000,0,0,0,200088035000,0,11387253333.3333,0,100880493333.333,0,0,0,0,0,0,0,0,0,0,0,37660053333.3333,0,0,0,0,28480000,0,0,0,0,203763333.333333,0,131461306666.667,0,0,0,0,2369073200000,10004786666.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,372613333.333333,283573023333.333,63570000,0,0,0,0,0,0,0,0,0,0,0,94547666666.6667,321100301666.667,0,0,0,0,4600113333.33333,0,62591666.6666667,70013333.3333333,0,0,0,0,0,0,0,0
"South Sudan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sao Tome and Principe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Suriname",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3630000,0,0,0,0,0,0,0,0,0,0,0,0,0,2682813333.33333,0,0,0,0,0,0,0,0,23733333.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Slovakia",0,0,0,0,0,0,2373333.33333333,0,0,739632298333.333,1186666.66666667,0,2445438333.33333,255310000,0,0,1186666.66666667,0,0,11866666.6666667,2359686666.66667,0,0,0,0,0,0,0,0,0,0,15585086666.6667,0,0,0,0,0,0,0,0,0,0,0,0,173253333.333333,178179110000,181808143333.333,0,0,182758333.333333,0,0,0,0,0,3291813333.33333,18986666.6666667,0,0,0,10986430000,0,0,184455000,0,0,0,0,0,0,108580000,0,0,0,0,0,0,182153333.333333,0,138059120000,0,0,319213333.333333,0,0,0,0,101833103333.333,0,0,0,22546666.6666667,0,0,0,0,0,32486186666.6667,0,0,0,0,0,0,0,0,364900000,0,548968333.333333,0,4746666.66666667,39160000,0,0,0,0,0,373333.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,104296145000,1186666.66666667,0,0,0,0,0,0,0,0,198099503333.333,0,3875060000,0,0,0,0,72178553333.3333,1275073333.33333,0,0,0,0,0,0,0,0,0,17206666.6666667,0,0,0,0,85440000,0,0,0,0,0,0,0,0,0,0,0,0,0,24087186666.6667,0,0,0,0,857071666.666667,0,0,0,0,0,0,0,0,0,0,0
"Slovenia",0,2029200000,0,0,0,0,0,0,2420000,49530291666.6667,0,0,0,255310000,0,0,3680000,0,0,806428333.333333,0,0,0,0,0,0,0,0,0,0,4840000,29666666.6666667,0,0,0,0,0,1477410000,0,0,0,0,0,0,1803733333.33333,0,774940000,0,0,0,0,0,0,0,0,25410000,0,0,0,0,655633333.333333,0,0,0,0,0,0,0,0,0,21972913333.3333,0,0,0,0,0,0,9482165000,0,1113093333.33333,0,0,0,0,0,1210000,0,920735001666.667,0,0,0,35600000,0,0,0,0,0,215973333.333333,0,0,0,0,0,0,0,0,2373333.33333333,0,0,0,0,4840000,0,0,0,3630000,0,0,0,8470000,0,0,0,0,0,0,0,0,0,0,0,5968333.33333333,12100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1277108333.33333,38720000,0,1210000,0,0,0,0,0,0,0,170768333.333333,0,0,0,0,0,64130000,0,0,0,0,0,71390000,0,0,0,0,0,0,0,0,0,0,0,21360000,0,2486666.66666667,0,0,0,0,0,0,0,0,0
"Sweden",0,0,0,0,0,0,0,0,38306666.6666667,0,0,0,2373333.33333333,0,0,0,3495000,0,0,0,0,0,0,0,126706666.666667,0,0,0,0,0,0,9680000,0,0,0,0,0,0,0,0,0,0,298870000,0,0,0,2800131666.66667,0,0,2930451666.66667,0,0,0,0,0,13310000,26620000,0,469780000,0,103998333.333333,0,0,433926666.666667,0,0,0,0,0,0,153226666.666667,0,0,0,0,0,0,0,0,0,0,0,560000,3377253333.33333,0,4746666.66666667,0,2967853333.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11786666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974678333.33333,534331666.666667,0,0,0,0,0,0,3418133333.33333,0,3630000,0,36771240000,0,0,0,0,0,0,0,131126666.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4468986666.66667,9493333.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Swaziland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186666.666666667,0,0,0,0,94933333.3333333,0,1210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183933333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1607030000,0,0
"Seychelles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40940000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Syrian Arab Republic",0,0,0,0,7260000,0,0,0,0,0,0,0,0,0,0,0,0,11786666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15730000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6050000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3606666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Chad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Togo",0,0,0,0,0,0,0,0,0,0,0,0,13033333.3333333,11076666.6666667,1210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275306666.666667,9586666.66666667,6050000,0,0,243030000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463986666.666667,0,0,18407596666.6667,2.42e+08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140353333.333333,92560000,0,3630000,0,0,0,0,0,0,0,0,0,0,0,138246666.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thailand",0,0,0,0,66620000,0,0,1243333.33333333,83140000,3173333.33333333,0,0,14373333.3333333,8840000,11866666.6666667,2458191666.66667,0,1791666.66666667,0,0,0,37973333.3333333,0,16613333.3333333,0,0,7080000,0,0,0,4679026666.66667,3025000,0,2475003333.33333,0,0,0,21360000,0,208853333.333333,0,0,3560000,0,0,0,32110000,0,0,47466666.6666667,1186666.66666667,0,2745353333.33333,1540886666.66667,0,2240000,0,14520000,2053333.33333333,10890000,19325000,0,0,967120000,0,1186666.66666667,0,0,0,0,0,0,0,23733333.3333333,0,6917096666.66667,0,0,0,0,64374420000,106440000,0,237333333.333333,0,0,1210000,2420000,0,2420000,540380000,0,4746666.66666667,0,2828136666.66667,0,0,4746666.66666667,2.67e+08,3065056666.66667,0,0,0,0,4521793333.33333,0,0,0,0,6026666.66666667,0,0,8470000,47513333.3333333,1186666.66666667,0,23198333.3333333,0,15316393333.3333,0,0,41533333.3333333,0,1186666.66666667,0,49379111666.6667,0,1210000,0,56846666.6666667,0,563666666.666667,11700000,1186666.66666667,3595000,0,16356930000,16613333.3333333,415926666.666667,1091720853333.33,0,2420000,0,0,0,0,12100000,2373333.33333333,0,0,0,163166666.666667,0,39753333.3333333,98416666.6666667,0,0,1186666.66666667,0,0,0,0,0,0,0,2420000,0,1186666.66666667,0,0,0,0,0,0,243266666.666667,0,0,0,0,0,32203105000,334640000,0,6050000,0,20173333.3333333,0,0,0,207790876666.667,0,0,42150000,0,11866666.6666667
"Tajikistan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Turkmenistan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Timor-Leste",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
