"","AFG","ALB","ANT","ARB","ARE","ARG","ARM","ATG","AUS","AUT","AZE","BDI","BEL","BEN","BFA","BGD","BGR","BHR","BHS","BIH","BLR","BLZ","BMU","BOL","BRA","BRB","BRN","BTN","BWA","CAF","CAN","CHE","CHL","CHN","CIV","CMR","COD","COG","COK","COL","COM","CPV","CRI","CUB","CYP","CZE","DEU","DJI","DMA","DNK","DOM","DZA","ECU","EGY","ERI","ESP","EST","ETH","FIN","FJI","FRA","FRO","GAB","GBR","GEO","GHA","GIN","GMB","GNB","GNQ","GRC","GRD","GRL","GTM","GUY","HKG","HND","HRV","HTI","HUN","IDN","IND","IRL","IRN","IRQ","ISL","ISR","ITA","JAM","JOR","JPN","KAZ","KEN","KGZ","KHM","KIR","KNA","KOR","KWT","LAO","LBN","LBR","LBY","LCA","LKA","LSO","LTU","LUX","LVA","MAC","MAR","MDA","MDG","MDV","MEX","MKD","MLI","MLT","MMR","MNE","MNG","MOZ","MRT","MUS","MWI","MYS","NAM","NCL","NER","NGA","NIC","NLD","NOR","NPL","NZL","OMN","PAK","PAN","PER","PHL","PNG","POL","PRK","PRT","PRY","PSE","PYF","QAT","ROU","RUS","RWA","SAU","SDN","SEN","SGP","SLB","SLE","SLV","SOM","SRB","SSD","STP","SUR","SVK","SVN","SWE","SWZ","SYC","SYR","TCD","TGO","THA","TJK","TKM","TLS","TON","TTO","TUN","TUR","TUV","TWN","TZA","UGA","UKR","URY","USA","UZB","VCT","VEN","VNM","VUT","YEM","ZAF","ZMB","ZWE"
"Algeria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13003903333.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2946666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ecuador",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10680000,0,0,0,0,0,0,60520000,1186666.66666667,0,0,0,0,0,0,0,118666666.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60520000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3730000,0,0,0,0,0,0,0,0,0,0,0,2420000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91610000,0,0,0,0,0,0,0,0,0
"Egypt",0,358373333.333333,0,0,41626666.6666667,0,0,0,0,0,0,0,1186666.66666667,237160000,0,0,0,88400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48400000,0,0,0,0,1210000,0,0,4746666.66666667,0,229026666.666667,0,0,0,5933333.33333333,0,453750000,0,0,0,0,0,206626666.666667,0,0,0,0,0,0,28480000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78503093333.3333,0,0,25136800000,0,0,1582360000,0,0,0,0,0,3102333333.33333,0,1070413333.33333,0,9689223333.33333,0,0,0,0,0,0,0,0,0,0,2946666.66666667,0,0,0,0,0,0,0,0,0,0,0,12100000,0,0,0,0,0,186666.666666667,0,0,0,4833293333.33333,304973333.333333,0,0,0,0,0,0,0,0,0,0,893493333.333333,0,0,0,2233450000,0,0,0,0,0,0,0,0,0,0,0,0,0,633533333.333333,0,0,3553680000,0,0,0,0,0,0,0,0,61706666.6666667,11866666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,86626666.6666667,0,0,0
"Eritrea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Spain",0,313280000,0,0,41904866666.6667,0,50093333.3333333,0,3698066666.66667,412876666.666667,0,0,2177756666.66667,2373333.33333333,1374560000,11786666.6666667,2019356666.66667,1186666.66666667,0,1186666.66666667,8840000,0,0,2946666.66666667,36786666.6666667,0,0,0,0,0,41140000,71900000,10680000,100186666.666667,1044756666.66667,7266050000,1343683333.33333,4778290000,0,0,0,72436666.6666667,184246666.666667,117620000,146410000,10680000,1149496666.66667,0,0,853356666.666667,0,3342726666.66667,10890000,19770973333.3333,0,0,9333333.33333333,0,960960000,0,66391106666.6667,0,608630000,151083196666.667,0,6050000,977956666.666667,2905210000,0,0,17741386666.6667,0,2373333.33333333,0,0,11287236666.6667,2946666.66666667,7120000,0,147706666.666667,0,17106666.6666667,12124676666.6667,194657240000,0,0,9507446666.66667,101514170000,5933333.33333333,1458333333.33333,55773333.3333333,21360000,0,27293333.3333333,101640000,0,0,6173266666.66667,16613333.3333333,0,8105253333.33333,0,38265413333.3333,0,0,0,23813333.3333333,0,0,0,114001286666.667,418893333.333333,1051490000,0,0,0,664290000,4.361e+09,0,0,0,0,2440590000,0,0,1885356666.66667,0,0,0,0,0,71512733333.3333,739576666.666667,0,2373333.33333333,17238706666.6667,8306666.66666667,0,0,67773333.3333333,0,68432266666.6667,0,447206770000,0,0,0,40883333.3333333,1593466666.66667,1247186666.66667,0,14867960000,0,370190000,3630000,0,0,0,0,48653333.3333333,0,0,0,830933333.333333,4746666.66666667,1160630000,0,0,78320000,0,50820000,17680000,0,0,0,0,19360000,84780163333.3333,143221143333.333,0,0,0,0,277680000,0,840883333.333333,0,0,0,0,0,0,28480000,0,0
"Estonia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1901040000,0,0,4985233333.33333,0,0,0,0,0,0,0,0,367413333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434390000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5463373333.33333,0,4011863333.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4559173333.33333,0,57706666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58146666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethiopia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20346666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746666.666666667,0,0,0,9493333.33333333,0,0,0,0,0,38224906666.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111546666.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237333333.333333,1210000,0,0
"Finland",0,0,0,0,0,0,0,0,0,64243333.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51026666.6666667,0,0,0,3560000,0,0,0,0,0,0,25480000,0,0,0,697510000,0,0,0,0,0,0,0,0,0,12433333.3333333,0,0,0,0,0,0,0,0,0,0,0,3630000,0,0,0,0,30853333.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1186666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44116666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9656666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9680000,0,0,0,0,0,0,0,0,0,0,0
"Fiji",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1243333.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8306666.66666667,0,0,0,0,0,0,4840000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3630000,0,0,0,2420000,0,0,0,0,0,0,0,0,0,0,18150000,0,0,0,0
"France",0,1008666666.66667,0,0,489593333.333333,5933333.33333333,2373333.33333333,0,16940000,19555443333.3333,62893333.3333333,0,3189312293333.33,1015936666.66667,1008053333.33333,186340000,32305106666.6667,0,0,271746666.666667,3.293e+09,0,0,8840000,0,0,0,0,0,961950000,180626666.666667,281884260000,1007916666.66667,175430000,31590280000,67136110000,6240866666.66667,58926666.6666667,0,259856666.666667,0,10861560000,7539510000,0,2059483333.33333,14764703333.3333,1747951033333.33,1210000,0,43503016666.6667,0,115844626666.667,4840000,81533490000,0,5911949136666.67,306160000,0,2347506666.66667,0,0,0,2883800000,2123784250000,38020000,15177426666.6667,425920000,2420000,0,0,70462870000,0,0,0,0,310596666.666667,0,2916850000,0,40678546666.6667,13730516666.6667,614726666.666667,221951490000,111546666.666667,0,2380523333.33333,38601500000,1282059523333.33,0,2902200000,5062126666.66667,261066666.666667,27293333.3333333,17800000,984940000,0,0,67530383333.3333,31830000,0,4320563333.33333,0,88779026666.6667,0,0,0,1574753333.33333,17463090000,6008440000,0,98598016666.6667,1311266666.66667,1923940000,1186666.66666667,14263333.3333333,30900000,1666643333.33333,6040106666.66667,0,0,22546666.6666667,0,5166746666.66667,120813333.333333,0,48896646666.6667,0,170290000,171313333.333333,2635540000,0,3443531210000,96120056666.6667,0,474666666.666667,182026666.666667,895933333.333333,0,1243333.33333333,13419323333.3333,0,50907626666.6667,0,359985340000,0,0,14280000,232786666.666667,23884780000,42128746666.6667,0,32363333.3333333,0,35064883333.3333,1210000,0,0,0,0,4256573333.33333,0,0,0,5907626666.66667,3595600000,13837003333.3333,0,1210000,88400000,0,0,1322373333.33333,0,0,0,0,0,9150976666.66667,38820040000,0,10263746666.6667,0,0,20491710000,0,1042043333.33333,0,0,0,0,2946666.66666667,176800000,1130893333.33333,0,0
"Faroe Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gabon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"United Kingdom",0,0,0,0,109166666.666667,0,0,0,0,2373333.33333333,0,0,131953333.333333,29666666.6666667,0,0,2420000,11973333.3333333,1120000,0,0,0,0,0,477950000,1210000,1210000,0,0,0,79563333.3333333,48810000,0,17406666.6666667,0,3560000,0,0,0,0,0,0,0,0,25013333.3333333,14920000,3023730000,0,0,10711043333.3333,0,0,0,0,0,74768536666.6667,0,10890000,12950000,0,54335516666.6667,0,0,0,0,5227863333.33333,1210000,30093333.3333333,0,0,30159930000,373333.333333333,0,0,0,1210000,0,31460000,0,0,0,0,917154546666.667,2883545413333.33,0,24256666.6666667,41808943333.3333,8148826666.66667,0,0,0,0,19900000,0,0,0,0,3630000,3630000,0,0,0,0,373333.333333333,1210400000,0,0,1210000,0,0,0,0,0,0,0,0,0,32646666.6666667,0,0,0,0,0,0,0,874133333.333333,109173333.333333,0,0,223850000,0,64136356666.6667,694120000,0,1186666.66666667,178380000,5933333.33333333,0,0,3560000,0,270386666.666667,0,7866666.66666667,0,0,0,11906666.6666667,35623333.3333333,0,0,44120000,0,14520000,7190000,0,0,0,0,0,0,0,0,36266666.6666667,0,110236666.666667,0,5980000,0,0,0,9504550000,0,0,0,0,20570000,0,0,0,0,162466666.666667,0,0,0,169476126666.667,0,0,0,0,0,0,9680000,0,54586666666.6667
"Georgia",0,0,0,0,0,0,1108346666.66667,0,0,0,392893333.333333,0,0,0,0,0,6160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4840000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54880000,310906666.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9e+07,0,0,0,0,0,2420000,0,0,0,0,0,0,0,0,0,0,0
"Ghana",0,0,0,0,1210000,0,0,0,27830000,2946666.66666667,0,0,47286666.6666667,0,3827726666.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343893333.333333,3630000,0,0,22990000,0,0,0,0,0,0,0,0,0,0,0,25410000,0,0,0,0,0,0,0,0,0,0,0,0,0,1210000,0,0,962713333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6050000,0,0,0,0,0,0,0,8470000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4887903333.33333,0,0,116160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2420000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8703333.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24200000,0,0,0,0,0,0,6026666.66666667,0,0
"Guinea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2946666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gambia",0,0,0,0,0,0,0,0,0,0,0,0,13253333.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1493333.33333333,0,0,42373333.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Guinea-Bissau",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Equatorial Guinea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Greece",0,2163570000,0,0,15133333.3333333,0,0,0,2946666.66666667,1186666.66666667,64826666.6666667,0,44200000,0,0,0,14598930000,0,0,0,0,0,0,0,11786666.6666667,0,0,0,0,0,505520000,0,0,11786666.6666667,0,0,0,0,0,2946666.66666667,0,0,0,0,16411970000,320400000,135530000,0,0,9493333.33333333,0,0,0,0,0,43906666.6666667,0,0,0,0,4758893333.33333,0,0,94266666.6666667,0,167960000,0,0,0,0,0,0,0,0,0,0,0,0,0,3560000,0,0,0,28480000,0,0,3560000,8282496666.66667,0,0,0,0,0,0,0,0,0,0,24920000,0,0,0,0,0,0,0,0,0,0,0,0,3560000,0,0,0,5308113333.33333,0,7853360000,0,1210000,0,0,0,0,3630000,0,0,0,0,0,0,759466666.666667,1186666.66666667,0,0,0,0,0,0,0,0,0,0,86626666.6666667,0,0,0,0,8500643333.33333,48333333.3333333,0,186666.666666667,0,0,2946666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2946666.66666667,0,0,0,0,0,71200000,5933333.33333333,0,0,0,0,3560000,0,498400000,0,0,0,0,0,0,1186666.66666667,0,0
"Grenada",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5973333.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Greenland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Guatemala",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3531030000,0,0,0,0,0,0,0,0,0,0,4746666.66666667,0,0,0,0,0,0,90516666.6666667,0,0,1452366666.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3560000,0,0,36026666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,1335853333.33333,0,0,0,0,0,0,0,0,0,0,0,186666.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1896530000,0,0,0,0,0,0,703566666.666667,0,1186666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59086593333.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4746666.66666667,0,0,0,0,0,0,0,0,265930000,0,0,0,0,0,0,0,0,0
"Guyana",0,0,0,0,0,0,0,4973333.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65266666.6666667,0,0,0,0,0,0,0,0,0
"Hong Kong SAR, China",0,0,0,0,0,0,0,0,225100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47146666.6666667,0,0,3114626666.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240000,0,1210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25201240000,0,0,0,0,0,0,0,0,0,0,2420000,1210000,0,0,0,0,0,0,0,0,0,0,0,0,0,4955686666.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3324940000,0,0,0,0,0,3630000,0,0,14733333.3333333,0,0,0,0,497310000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212160000,0,0,0,0,0,0,4407326666.66667,0,0
"Honduras",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2651013333.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143990000,0,0,0,0,0,0,0,636906666.666667,0,0,0,0,0,0,0,0,0,7004690000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33999270000,0,0,0,0,0,0,122226666.666667,0,0,0,0,0,10890000,0,0,0,0,0,0,0,0,0,0,0,0,0,3465616666.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63056666.6666667,0,0,0,0,0,0,0,0,0
"Croatia",0,8914240000,0,0,0,0,0,0,22990000,34732570000,0,0,0,0,0,0,0,0,0,117899900000,85440000,0,0,0,0,0,0,0,0,0,125840000,32506666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,6515986666.66667,430760000,3113003333.33333,0,0,0,0,0,0,0,0,186666.666666667,0,0,0,0,149520000,0,0,0,0,0,0,0,0,0,42581160000,0,0,0,0,0,0,0,0,9647600000,0,0,0,0,0,0,0,1005557283333.33,0,0,0,0,0,0,0,0,0,1186666666.66667,0,0,0,0,3.738e+10,0,0,0,0,0,0,0,144773333.333333,1186666.66666667,0,0,0,563666666.666667,0,34695760000,0,110643333.333333,0,0,0,0,0,0,0,0,0,30853333.3333333,0,0,0,0,0,5475280000,0,0,0,0,0,0,0,4899746666.66667,0,0,0,0,58977333333.3333,397533333.333333,0,0,0,0,0,0,0,0,0,312116666.666667,0,0,0,78320000,201261780000,0,0,0,0,0,0,0,0,0,0,0,0,22581080000,13026040000,0,0,0,0,479413333.333333,0,123420000,0,0,0,0,0,0,0,0,0
