"","AFG","ALB","ANT","ARB","ARE","ARG","ARM","ATG","AUS","AUT","AZE","BDI","BEL","BEN","BFA","BGD","BGR","BHR","BHS","BIH","BLR","BLZ","BMU","BOL","BRA","BRB","BRN","BTN","BWA","CAF","CAN","CHE","CHL","CHN","CIV","CMR","COD","COG","COK","COL","COM","CPV","CRI","CUB","CYP","CZE","DEU","DJI","DMA","DNK","DOM","DZA","ECU","EGY","ERI","ESP","EST","ETH","FIN","FJI","FRA","FRO","GAB","GBR","GEO","GHA","GIN","GMB","GNB","GNQ","GRC","GRD","GRL","GTM","GUY","HKG","HND","HRV","HTI","HUN","IDN","IND","IRL","IRN","IRQ","ISL","ISR","ITA","JAM","JOR","JPN","KAZ","KEN","KGZ","KHM","KIR","KNA","KOR","KWT","LAO","LBN","LBR","LBY","LCA","LKA","LSO","LTU","LUX","LVA","MAC","MAR","MDA","MDG","MDV","MEX","MKD","MLI","MLT","MMR","MNE","MNG","MOZ","MRT","MUS","MWI","MYS","NAM","NCL","NER","NGA","NIC","NLD","NOR","NPL","NZL","OMN","PAK","PAN","PER","PHL","PNG","POL","PRK","PRT","PRY","PSE","PYF","QAT","ROU","RUS","RWA","SAU","SDN","SEN","SGP","SLB","SLE","SLV","SOM","SRB","SSD","STP","SUR","SVK","SVN","SWE","SWZ","SYC","SYR","TCD","TGO","THA","TJK","TKM","TLS","TON","TTO","TUN","TUR","TUV","TWN","TZA","UGA","UKR","URY","USA","UZB","VCT","VEN","VNM","VUT","YEM","ZAF","ZMB","ZWE"
"Spain",0,272183333.333333,0,0,24004726666.6667,0,5893333.33333333,0,1277746666.66667,915526666.666667,0,0,27706116666.6667,0,1270500000,11786666.6666667,1705986666.66667,0,0,0,32040000,0,0,0,0,0,0,0,0,0,1210000,348736666.666667,14043333.3333333,103133333.333333,421080000,8031793333.33333,1343683333.33333,5769280000,0,45093333.3333333,0,1186666.66666667,203756666.666667,117620000,138930000,371736666.666667,5844200000,0,0,1919873333.33333,8306666.66666667,3343113333.33333,23666666.6666667,20372706666.6667,0,0,48880000,0,1450200000,0,68881013333.3333,0,608630000,89804716666.6667,44200000,0,640090000,3420506666.66667,1210000,23873333.3333333,16842173333.3333,0,0,0,0,6743750000,0,58306666.6666667,0,193333333.333333,0,2373333.33333333,1019150000,137653333.333333,262253333.333333,0,953560000,67323443333.3333,11866666.6666667,1748233333.33333,9053333.33333333,1186666.66666667,0,0,101640000,0,0,4307133333.33333,0,0,7360370000,2946666.66666667,38265413333.3333,0,0,0,28840000,0,133240000,0,82480393333.3333,404653333.333333,638830000,0,129653333.333333,9493333.33333333,573263333.333333,4421630000,0,0,0,0,525326666.666667,0,0,38269203333.3333,0,0,0,0,0,64097486666.6667,2561846666.66667,0,102786666.666667,26106666.6666667,0,0,4746666.66666667,0,0,2523906666.66667,0,286500953333.333,0,0,0,11866666.6666667,1539600000,1257866666.66667,0,14895253333.3333,119760000,700566666.666667,6050000,0,0,0,0,429573333.333333,0,0,0,476200000,141400000,3029510000,0,0,78320000,0,50820000,64826666.6666667,0,0,0,0,0,43496930000,69909493333.3333,0,1186666.66666667,0,0,252760000,0,672213333.333333,0,0,0,0,0,0,1560000,0,0
"Estonia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8840000,0,464400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29466666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethiopia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1243333.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746666.666666667,0,0,0,0,0,0,0,0,0,38224906666.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272933333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13450000,0,0,0,0,0,237333333.333333,2453333.33333333,0,0
"Finland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746666.666666667,0,0,0,0,0,0,0,0,0,4106666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fiji",0,0,0,0,0,0,0,0,1210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2420000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9493333.33333333,0,0,0,0,0,0,3583333.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3630000,0,0,0,2420000,0,0,0,0,0,0,0,0,0,0,18150000,0,0,0,0
"France",0,795066666.666667,0,0,458506666.666667,61706666.6666667,27293333.3333333,0,4.4e+07,24185656666.6667,62893333.3333333,0,2917434346666.67,0,1006400000,186340000,5177620000,0,0,46280000,1859506666.66667,0,0,0,0,239580000,0,0,0,961950000,144526666.666667,298137186666.667,1045376666.66667,170940000,8699650000,65045936666.6667,6240866666.66667,51916666.6666667,0,0,0,12882453333.3333,7416090000,0,815023333.333333,15523556666.6667,1933415310000,1210000,0,64031700000,0,111069766666.667,2420000,81595873333.3333,0,6381131253333.33,408213333.333333,0,1991880000,0,0,0,2883800000,1981151656666.67,32040000,15166786666.6667,266200000,0,0,0,52564213333.3333,0,0,3.63e+09,0,8085063333.33333,0,2643893333.33333,0,38045333333.3333,13952466666.6667,1701936666.66667,744822146666.667,145960000,81880000,2373333333.33333,44792106666.6667,1220970386666.67,0,2784430000,3740403333.33333,339386666.666667,27293333.3333333,16613333.3333333,932910000,0,0,67454153333.3333,6576666.66666667,0,3542470000,532400000,88779026666.6667,118666666.666667,0,0,1868386666.66667,10169633333.3333,1068386666.66667,0,96786173333.3333,751160000,2858590000,1210000,40760000,1210000,381306666.666667,2047253333.33333,0,0,0,0,8122733333.33333,120813333.333333,0,57229613333.3333,0,300293333.333333,107786666.666667,2635540000,0,4033676283333.33,89030820000,0,479413333.333333,638833333.333333,612320000,0,0,12813373333.3333,0,56882436666.6667,0,226721186666.667,0,0,33640000,244133333.333333,23835643333.3333,31024640000,0,65120000,0,31106023333.3333,3793333.33333333,0,0,0,0,4909240000,0,0,0,7283783333.33333,2087346666.66667,25970833333.3333,0,0,88400000,1210000,17680000,1419330000,0,0,0,0,0,8973816666.66667,37295090000,0,10205483333.3333,0,0,15369706666.6667,0,1336570000,8306666.66666667,0,0,2420000,2946666.66666667,176800000,1167993333.33333,0,0
"Faroe Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gabon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"United Kingdom",0,0,0,0,306840000,0,1186666.66666667,3360000,195383333.333333,92073333.3333333,0,0,280493333.333333,0,0,0,186666.666666667,186666.666666667,1120000,0,0,0,0,0,116160000,24266666.6666667,0,0,0,0,74383333.3333333,45793333.3333333,0,0,0,0,0,0,0,0,0,0,0,0,44486666.6666667,6053333.33333333,1256343333.33333,0,0,675500000,0,0,0,0,0,14525283333.3333,1210000,0,51150000,0,8866773333.33333,0,0,0,0,41140000,0,0,0,0,17396666.6666667,373333.333333333,0,9946666.66666667,0,126180000,0,24726666.6666667,0,6990000,0,3916666.66666667,506272096666.667,0,61753333.3333333,284153333.333333,0,131926666.666667,0,3730000,26106666.6666667,0,33330000,0,0,0,0,12626666.6666667,9133333.33333333,0,1186666.66666667,0,0,560000,0,0,12470000,0,2420000,0,0,0,0,14560000,1120000,560000,0,88536666.6666667,0,0,0,0,0,1243333.33333333,0,12160000,0,0,0,223850000,0,2528446666.66667,1620533333.33333,0,5893333.33333333,15106666.6666667,0,0,0,8733333.33333333,0,475560000,0,73940000,0,0,0,9706666.66666667,67930000,0,0,45330000,0,0,71936666.6666667,0,0,0,0,0,0,0,0,0,0,226780000,0,1770000,0,0,0,1243333.33333333,0,0,0,0,0,0,3730000,0,0,0,0,0,1210000,57228466666.6667,0,0,0,0,0,0,186666.666666667,0,0
"Georgia",0,0,0,0,0,0,27627700000,0,0,0,392893333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6050000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59333333.3333333,0,0,0,0,0,0,0,148333333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,913733333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2420000,0,1210000,5933333.33333333,0,0,0,0,0,0,0,0
"Ghana",0,0,0,0,0,0,0,0,14520000,0,0,0,17313333.3333333,0,3827726666.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20430000,4840000,0,0,33410000,0,0,0,0,0,0,0,0,0,0,0,26620000,0,0,0,0,0,0,0,0,0,0,0,0,0,12100000,0,0,410836666.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15730000,0,0,0,0,0,0,0,6050000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5586850000,0,0,139150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2420000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4840000,0,0,0,0,0,0,160303333.333333,0,0,0,0,0,0,0,0,0
"Guinea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2946666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gambia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2946666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Guinea-Bissau",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Equatorial Guinea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Greece",0,3241026666.66667,0,0,23706666.6666667,0,0,0,2946666.66666667,2373333.33333333,64826666.6666667,0,0,0,0,0,20470626666.6667,0,0,0,0,0,0,0,11786666.6666667,0,0,0,0,0,500773333.333333,0,0,17836666.6666667,0,0,0,0,0,2946666.66666667,0,0,0,0,11494576666.6667,485346666.666667,610723333.333333,0,0,5893333.33333333,0,0,0,0,0,32040000,0,0,27866666.6666667,0,270813333.333333,0,0,6632880000,0,215106666.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,102053333.333333,0,0,0,0,229840000,0,0,10996893333.3333,0,1210000,0,39160000,0,0,0,0,0,2946666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,47466666.6666667,0,0,0,5361226666.66667,0,3937360000,0,1210000,0,0,0,0,0,0,0,0,0,0,0,244453333.333333,0,0,0,0,0,0,0,0,0,0,0,40346666.6666667,0,0,0,0,4694426666.66667,54266666.6666667,0,186666.666666667,0,0,0,0,0,0,0,23946666.6666667,0,0,0,0,0,1210000,0,0,0,0,0,0,0,0,0,0,0,71200000,5933333.33333333,0,0,0,0,504333333.333333,0,503146666.666667,0,0,0,0,0,0,0,0,0
"Grenada",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5973333.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Greenland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Guatemala",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3531030000,0,0,1186666.66666667,0,0,0,0,0,0,0,1186666.66666667,0,0,0,0,0,0,84466666.6666667,0,0,1790780000,0,0,0,1210000,0,0,0,6050000,0,0,0,0,0,0,0,0,0,2373333.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380123333.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1694230000,0,0,0,0,0,0,703566666.666667,0,1186666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58143620000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4746666.66666667,0,0,0,0,0,0,0,0,476320000,0,0,0,0,0,0,0,0,0
"Guyana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4480000,0,0,0,0,23146666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186666.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186666.666666667,0,0,0,0,0,0,0,0,0
"Hong Kong SAR, China",0,0,0,0,0,0,0,0,153226666.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24043333.3333333,0,0,3462046666.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7260000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4523886666.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67e+08,0,0,0,0,0,0,0,0,44200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9493333.33333333,0,0,0,0,0,0,0,0,78650000,0,0,0,0,163960000,0,0,0,627746666.666667,0,0,0,0,0
"Honduras",0,0,0,0,0,11866666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21360000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2624906666.66667,0,0,212160000,0,0,0,1210000,0,0,0,354530000,0,0,0,0,102850000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8937060000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2407426666.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36584350000,0,0,0,0,0,0,122226666.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3719826666.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8468326666.66667,0,0,0,0,0,0,0,0,0
"Croatia",0,10818840000,0,0,0,0,0,0,0,115955156666.667,0,0,0,0,0,0,4454746666.66667,0,0,120228090000,0,0,0,0,0,0,0,0,0,0,2420000,0,0,0,0,0,0,0,0,0,0,0,0,0,2697293333.33333,6008093333.33333,12101700000,0,0,0,0,0,0,0,0,0,0,0,0,0,4673093333.33333,0,0,0,0,0,0,0,0,0,18360106666.6667,0,0,0,0,0,0,0,0,1517793333.33333,0,0,0,0,0,0,0,1067441006666.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.738e+10,0,0,0,0,0,0,0,1186666.66666667,0,0,0,0,624186666.666667,0,38860960000,0,6050000,0,0,0,0,0,0,0,0,0,30853333.3333333,0,5890706666.66667,0,0,0,6186093333.33333,0,0,0,0,0,0,0,202920000,0,0,0,0,82683353333.3333,0,0,0,0,0,0,0,0,0,0,900486666.666667,0,0,0,5171493333.33333,205620580000,0,0,0,0,0,0,0,0,0,0,0,0,22802986666.6667,3893453333.33333,0,0,0,0,365493333.333333,0,44770000,0,0,0,0,0,0,0,0,0
"Haiti",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hungary",0,437880000,0,0,2805226666.66667,0,0,0,0,1949017760000,122226666.666667,0,35646083333.3333,508200000,0,0,27285460000,0,0,11840813333.3333,4550866666.66667,0,0,0,0,0,0,0,0,0,0,31148153333.3333,112733333.333333,0,0,2186470000,0,14791040000,0,0,0,0,0,0,2404243333.33333,86894120000,1726999306666.67,0,0,647080000,0,1185213333.33333,0,0,0,74239140000,92230000,0,0,0,76213260000,0,4364470000,260340000,78320000,0,0,0,0,0,102001636666.667,0,0,0,0,0,0,201958700000,0,0,0,0,12451786666.6667,11766826666.6667,23733333.3333333,0,0,4106230743333.33,0,0,0,409400000,0,22546666.6666667,0,0,0,0,0,0,3056406666.66667,0,0,0,0,0,713400000,0,395600000,0,229026666.666667,1706426666.66667,0,0,0,614230000,330330000,0,0,154266666.666667,4746666.66666667,0,0,0,0,5377666666.66667,0,0,0,0,0,1.399592e+12,0,0,0,0,0,0,0,0,0,147080886666.667,0,54308986666.6667,0,0,0,0,1787894080000,60555600000,0,5933333.33333333,0,127050000,2946666.66666667,0,0,0,0,9094173333.33333,0,0,0,294970746666.667,265337180000,615346666.666667,0,0,0,0,0,454960000,0,0,0,0,0,0,43605910000,0,0,0,0,48853903333.3333,0,341760000,59333333.3333333,0,0,0,0,0,47466666.6666667,0,0
"Indonesia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.424e+10,0,8306666.66666667,0,0,0,5893333.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699493333.333333,0,0,0,0,0,0,0,0,6437953333.33333,0,0,0,0,0,0,3997116666.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502870000,0,0,0,0,0,0,0,0,0,0,125786666.666667,0,0,274153340000,1210000,0,0,118666666.666667,0,0,0,0,0,0,0,12100000,0,0,1708503333.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388040000,0,0,126533333.333333,0,0,0,18679840000,0,0,0,0,0,0,2373333.33333333,0,0,0,1061836666.66667,32040000,0,0,0,0
